t,price,production,soc,action,reward,cumulative_profit,total_soc,energy_charged,energy_discharged
18594,103.695,22.794804,0.9999949,1,2.363707113062371,50943.313021943235,112.922780327611,0.0,0.0
18595,108.93,25.166618,0.9999949,1,2.7413996679406583,50946.054421611174,112.922780327611,0.0,0.0
18596,110.688,33.078926,0.9999949,1,3.6614400551583044,50949.71586166633,112.922780327611,0.0,0.0
18597,112.445,34.9688,0.9999949,1,3.932066592571297,50953.6479282589,112.922780327611,0.0,0.0
18598,114.203,26.574572,0.9999949,1,3.034895860566012,50956.68282411947,112.922780327611,0.0,0.0
18599,115.96,48.453186,0.9999949,1,5.618631667594358,50962.30145578706,112.922780327611,0.0,0.0
18600,118.285,38.62651,0.9999949,1,4.568936712031658,50966.87039249909,112.922780327611,0.0,0.0
18601,120.61,11.4564495,0.9999949,2,28.519012426994,50995.389404926085,113.672780327611,0.0,225.0
18602,122.935,14.217726,0.16666155,1,1.747856111501086,50997.137261037584,113.672780327611,0.0,0.0
18603,125.26,13.801077,0.16666155,1,1.7287228547032016,50998.86598389229,113.672780327611,0.0,0.0
18644,98.733,5.9811487,0.16666155,2,5.527034954934704,51004.39301884722,113.83944186982613,0.0,49.99846266454132
18645,97.165,13.512965,0.0,1,1.312987269773973,51005.706006117,113.83944186982613,0.0,0.0
18646,95.597,20.823257,0.0,1,1.990640989880616,51007.69664710688,113.83944186982613,0.0,0.0
18647,94.03,23.260023,0.0,1,2.1871398850137296,51009.88378699189,113.83944186982613,0.0,0.0
18648,89.73,18.16497,0.0,1,1.6299427309771575,51011.51372972287,113.83944186982613,0.0,0.0
18649,85.43,40.981945,0.0,1,3.501087461417455,51015.01481718429,113.83944186982613,0.0,0.0
18650,81.13,54.273384,0.0,1,4.403199730930368,51019.41801691522,113.83944186982613,0.0,0.0
18651,76.83,64.46349,0.0,1,4.952729938610373,51024.37074685383,113.83944186982613,0.0,0.0
18652,75.52,66.45721,0.0,1,5.018848213069898,51029.389595066896,113.83944186982613,0.0,0.0
18653,74.21,83.29303,0.0,1,6.181175888742974,51035.57077095564,113.83944186982613,0.0,0.0
18654,72.9,90.16028,0.0,1,6.572684151493989,51042.14345510713,113.83944186982613,0.0,0.0
18655,71.59,99.24276,0.0,1,7.104789279705418,51049.248244386836,113.83944186982613,0.0,0.0
18656,69.983,107.660675,0.0,1,7.534416952891136,51056.78266133973,113.83944186982613,0.0,0.0
18657,68.375,114.97097,0.0,1,7.861139851215201,51064.64380119094,113.83944186982613,0.0,0.0
18658,66.767,124.939545,0.0,1,8.34183877975412,51072.9856399707,113.83944186982613,0.0,0.0
18659,65.16,133.35747,0.0,1,8.68957212382186,51081.675212094524,113.83944186982613,0.0,0.0
18660,65.34,140.44623,0.0,1,9.176756611114932,51090.85196870564,113.83944186982613,0.0,0.0
18661,65.52,146.87042,0.0,1,9.622950293616935,51100.47491899926,113.83944186982613,0.0,0.0
18662,65.7,148.4211,0.0,1,9.751265867369522,51110.22618486663,113.83944186982613,0.0,0.0
18663,65.88,164.81387,0.0,1,10.857937848080923,51121.08412271471,113.83944186982613,0.0,0.0
18664,65.545,145.7628,0.0,1,9.554023094574884,51130.63814580929,113.83944186982613,0.0,0.0
18665,65.21,176.1116,0.0,1,11.484237205135901,51142.12238301442,113.83944186982613,0.0,0.0
18666,64.875,167.9152,0.0,1,10.893499099124538,51153.01588211355,113.83944186982613,0.0,0.0
18667,64.54,149.75024,0.0,1,9.66488036025579,51162.68076247381,113.83944186982613,0.0,0.0
18668,64.778,181.16035,0.0,1,11.735205754114016,51174.41596822792,113.83944186982613,0.0,0.0
18669,65.015,180.94469,0.0,1,11.764118993788841,51186.180087221706,113.83944186982613,0.0,0.0
18670,65.252,180.72272,0.0,1,11.792518251673274,51197.97260547338,113.83944186982613,0.0,0.0
18671,65.49,173.78789,0.0,1,11.381368265455585,51209.353973738835,113.83944186982613,0.0,0.0
18672,65.537,183.81021,0.0,1,12.046369520071623,51221.40034325891,113.83944186982613,0.0,0.0
18673,65.585,182.45241,0.0,1,11.966141579350989,51233.36648483826,113.83944186982613,0.0,0.0
18674,65.633,181.0967,0.0,1,11.885919589682134,51245.25240442794,113.83944186982613,0.0,0.0
18675,65.68,184.71635,0.0,1,12.132169977976387,51257.384574405914,113.83944186982613,0.0,0.0
18676,67.252,193.33885,0.0,0,0.0,51257.384574405914,114.48390473424489,193.3388593256273,0.0
18677,68.825,172.96147,0.58001655,1,11.904073790490429,51269.2886481964,114.48390473424489,0.0,0.0
18678,70.398,181.83194,0.58001655,1,12.800604902000735,51282.089253098406,114.48390473424489,0.0,0.0
18679,71.97,104.919,0.58001655,1,7.551020327338244,51289.64027342574,114.48390473424489,0.0,0.0
18680,75.545,110.63123,0.58001655,1,8.357636643992718,51297.99791006974,114.48390473424489,0.0,0.0
18681,79.12,121.96297,0.58001655,1,9.64971011359259,51307.64762018333,114.48390473424489,0.0,0.0
18682,82.695,92.746635,0.58001655,1,7.669682861570642,51315.317303044896,114.48390473424489,0.0,0.0
18683,86.27,65.151245,0.58001655,1,5.620597745361088,51320.93790079026,114.48390473424489,0.0,0.0
18684,89.12,58.37003,0.58001655,1,5.201936940552621,51326.139837730814,114.48390473424489,0.0,0.0
18685,91.97,78.66274,0.58001655,1,7.234612579897735,51333.374450310715,114.48390473424489,0.0,0.0
18686,94.82,62.7642,0.58001655,1,5.951301355459653,51339.325751666176,114.48390473424489,0.0,0.0
18687,97.67,74.59714,0.58001655,1,7.285902169995345,51346.611653836175,114.48390473424489,0.0,0.0
18688,105.315,45.341167,0.58001655,1,4.7751050071391745,51351.38675884331,114.48390473424489,0.0,0.0
18689,112.96,45.48248,0.58001655,1,5.137700967755636,51356.524459811066,114.48390473424489,0.0,0.0
18690,120.605,24.490784,0.58001655,1,2.9537110566491966,51359.47817086772,114.48390473424489,0.0,0.0
18691,128.25,35.4938,0.58001655,1,4.552080096124982,51364.03025096384,114.48390473424489,0.0,0.0
18692,128.145,32.19193,0.58001655,1,4.125234852163405,51368.15548581601,114.48390473424489,0.0,0.0
18693,128.04,35.648006,0.58001655,1,4.5643705330981765,51372.719856349104,114.48390473424489,0.0,0.0
18694,127.935,17.752169,0.58001655,1,2.2711237618614706,51374.99098011097,114.48390473424489,0.0,0.0
18695,127.83,9.122335,0.58001655,2,23.409163842494028,51398.40014395346,115.06392131222177,0.0,174.00497339306457
18696,126.362,3.2817864,0.0,2,0.414693105782964,51398.814837059246,115.06392131222177,0.0,0.0
18697,124.895,2.3560536,0.0,2,0.2942593108553924,51399.1090963701,115.06392131222177,0.0,0.0
18698,123.427,1.3365504,0.0,2,0.16496639791705286,51399.27406276802,115.06392131222177,0.0,0.0
18699,121.96,0.4805586,0.0,2,0.05860892912150119,51399.33267169714,115.06392131222177,0.0,0.0
18739,26.49,2.5813777,0.0,1,0.06838069469326984,51399.40105239183,115.06392131222177,0.0,0.0
18740,26.537,7.974865,0.0,1,0.21162898574719685,51399.61268137758,115.06392131222177,0.0,0.0
18741,26.585,11.076201,0.0,1,0.29446080452079637,51399.9071421821,115.06392131222177,0.0,0.0
18742,26.633,17.05735,0.0,1,0.4542883917425484,51400.361430573845,115.06392131222177,0.0,0.0
18743,26.68,24.146118,0.0,1,0.6442184350897261,51401.005649008934,115.06392131222177,0.0,0.0
18744,25.843,37.43756,0.0,1,0.9674988501320507,51401.97314785907,115.06392131222177,0.0,0.0
18745,25.005,46.076996,0.0,1,1.1521552926423493,51403.12530315171,115.06392131222177,0.0,0.0
18746,24.167,50.285954,0.0,1,1.215260618896278,51404.34056377061,115.06392131222177,0.0,0.0
18747,23.33,65.12806,0.0,0,6.251250000000001,51404.34056377061,115.28101485251169,65.12806208697695,0.0
18748,19.96,52.058144,0.19538419,1,1.0390805715141977,51405.37964434212,115.28101485251169,0.0,0.0
18749,16.59,61.805202,0.19538419,0,8.778749999999999,51405.37964434212,115.48703219176642,61.80520177641692,0.0
18750,13.22,57.81777,0.3807998,0,10.0425,51405.37964434212,115.6797580897789,57.817769403744855,0.0
18751,9.85,87.50199,0.5542531,0,11.30625,51405.37964434212,115.97143138370583,87.50198817808132,0.0
18752,7.59,94.59076,0.81675905,0,12.454454233912521,51405.68034857604,116.15467231937018,54.972280699301955,0.0
18753,5.33,107.43915,0.9816759,0,13.544600444108157,51406.22369902015,116.17299641293661,5.497228069930182,0.0
18754,3.07,115.63554,0.9981676,0,14.202063455121525,51406.57701247527,116.17482882229325,0.5497228069930249,0.0
18755,0.81,123.610405,0.9998168,0,14.796329899330427,51406.6770923746,116.17501206322892,0.05497228069930582,0.0
18756,3.357,131.14223,0.9999817,0,14.181350979207346,51407.117318353805,116.17503038732248,0.005497228069917259,0.0
18757,5.905,137.78793,0.99999815,0,13.599259544770765,51407.930952898576,116.17503221973183,0.0005497228070083793,0.0
18758,8.453,142.883,0.9999998,0,13.037914478141365,51409.138742376716,116.17503240297278,5.497228069417659e-05,0.0
18759,11.0,125.60412,1.0,0,12.25664525666136,51410.520387633376,116.17503242129686,5.497228072748328e-06,0.0
18760,8.98,149.97176,1.0,0,12.97924641797265,51411.86713405135,116.17503242312927,5.497228006134947e-07,0.0
18761,6.96,158.83272,1.0,0,13.495475750616993,51412.97260980196,116.1750324233125,5.497229338402576e-08,0.0
18762,4.94,160.16187,1.0,0,13.938699622799678,51413.76380942476,116.17503242333082,5.497235999740724e-09,0.0
18763,2.92,166.14302,1.0,0,14.39013760534016,51414.2489470301,116.17503242333265,5.497269306431463e-10,0.0
18764,2.607,169.24435,1.0,0,14.463595025189015,51414.69016705529,116.17503242333284,5.495603971894525e-11,0.0
18765,2.295,171.68112,1.0,0,14.533383161324643,51415.084175216616,116.17503242333285,5.495603971894525e-12,0.0
18766,1.982,174.56093,1.0,0,14.602729759919843,51415.43015497654,116.17503242333285,5.329070518200751e-13,0.0
18767,1.67,152.63005,1.0,0,14.628642183942645,51415.68504716048,116.17503242333285,6.661338147750939e-14,0.0
18768,4.95,171.01654,1.0,0,13.99028189271828,51416.5315790532,116.17503242333285,0.0,0.0
18769,8.23,114.74944,1.0,0,12.858137913624065,51417.47596696682,116.17503242333285,0.0,0.0
18770,11.51,90.603325,1.0,0,11.726594264625959,51418.51881123144,116.17503242333285,0.0,0.0
18771,14.79,143.54756,1.0,0,11.576818492505511,51420.641879723946,116.17503242333285,0.0,0.0
18772,18.48,175.89008,1.0,0,11.320448538672325,51423.89232826262,116.17503242333285,0.0,0.0
18773,22.17,162.82016,1.0,0,10.295972841170698,51427.50205110379,116.17503242333285,0.0,0.0
18774,25.86,153.0731,1.0,0,9.260970322205218,51431.460521425994,116.17503242333285,0.0,0.0
18775,29.55,123.610405,1.0,0,7.5714374249862395,51435.11320885098,116.17503242333285,0.0,0.0
18776,40.918,121.17364,1.0,0,4.958182973904023,51440.07139182488,116.17503242333285,0.0,0.0
18777,52.285,153.29462,1.0,0,8.015009328376095,51448.086401153254,116.17503242333285,0.0,0.0
18778,63.653,155.73138,1.0,1,9.91276994837996,51457.999171101634,116.17503242333285,0.0,0.0
18779,75.02,154.40224,1.0,1,11.58325622715038,51469.58242732879,116.17503242333285,0.0,0.0
18780,76.865,133.35747,1.0,1,10.250521198550755,51479.832948527335,116.17503242333285,0.0,0.0
18781,78.71,135.35118,1.0,1,10.653491114132994,51490.48643964147,116.17503242333285,0.0,0.0
18782,80.555,104.337814,1.0,1,8.404932586758976,51498.89137222823,116.17503242333285,0.0,0.0
18783,82.4,101.23648,1.0,1,8.341885742846513,51507.23325797108,116.17503242333285,0.0,0.0
18784,83.695,83.51456,1.0,1,6.989750748133726,51514.223008719215,116.17503242333285,0.0,0.0
18785,84.99,99.24276,1.0,1,8.434642280795691,51522.65765100001,116.17503242333285,0.0,0.0
18786,86.285,113.64182,1.0,1,9.805584664866245,51532.46323566487,116.17503242333285,0.0,0.0
18787,87.58,84.17913,1.0,1,7.37240801863751,51539.83564368351,116.17503242333285,0.0,0.0
18788,88.815,49.399857,1.0,1,4.38744826543821,51544.223091948945,116.17503242333285,0.0,0.0
18789,90.05,22.373926,1.0,1,2.0147720445039448,51546.23786399345,116.17503242333285,0.0,0.0
18790,91.285,11.519249,1.0,1,1.051534651958177,51547.28939864541,116.17503242333285,0.0,0.0
18791,92.52,9.968581,1.0,1,0.9222931077990474,51548.211691753204,116.17503242333285,0.0,0.0
18792,89.95,12.848393,1.0,1,1.1557129684148555,51549.36740472162,116.17503242333285,0.0,0.0
18793,87.38,14.84211,1.0,1,1.2969035182507591,51550.66430823987,116.17503242333285,0.0,0.0
18794,84.81,11.297725,1.0,1,0.9581600619912327,51551.622468301866,116.17503242333285,0.0,0.0
18795,82.24,6.2026725,1.0,2,19.014107792955524,51570.636576094825,116.92503242333285,0.0,225.0
18835,2.79,2.2152402,0.16666667,1,0.0061805201776416905,51570.642756615,116.92503242333285,0.0,0.0
18836,1.76,4.4304805,0.16666667,0,14.34,51570.642756615,116.93980069137979,4.430480414080065,0.0
18837,0.73,10.854677,0.1799581,0,14.726250000000002,51570.642756615,116.97598294809477,10.85467701449616,0.0
18838,-0.3,14.620585,0.21252213,0,15.1125,51570.642756615,117.02471823264965,14.620585366464216,0.0
18839,-1.33,36.772987,0.2563839,0,15.498749999999998,51570.642756615,117.14729485743919,36.77298743686454,0.0
18840,-1.665,23.481546,0.36670285,0,15.624375,51570.642756615,117.22556667808794,23.481546194624354,0.0
18841,-2.0,6.2026725,0.4371475,0,15.75,51570.642756615,117.24624225335366,6.202672579712093,0.0
18842,-2.335,25.696787,0.4557555,0,15.875625,51570.642756615,117.33189820802588,25.69678640166438,0.0
18843,-2.67,59.811485,0.53284585,0,16.001250000000002,51570.642756615,117.53126982665948,59.8114855900809,0.0
18844,-4.508,66.678734,0.71228033,0,16.6905,51570.642756615,117.75353226076584,66.678730231905,0.0
18845,-6.345,81.29932,0.9123165,0,17.379375,51570.642756615,117.8412157404095,26.305043893097423,0.0
18846,-8.182,68.67245,0.9912317,0,18.06825,51570.642756615,117.84998408837386,2.630504389309729,0.0
18847,-10.02,82.628456,0.99912316,0,18.7575,51570.642756615,117.8508609231703,0.26305043893095625,0.0
18848,-11.777,104.11629,0.9999123,0,19.416375,51570.642756615,117.85094860664995,0.026305043893082303,0.0
18849,-13.535,80.63474,0.99999124,0,20.075625,51570.642756615,117.85095737499792,0.002630504389311561,0.0
18850,-15.293,97.69209,0.9999991,0,20.734875,51570.642756615,117.85095825183271,0.0002630504389311561,0.0
18851,-17.05,120.95212,0.99999994,0,21.39375,51570.642756615,117.85095833951618,2.6305043876462264e-05,0.0
18852,-19.983,112.97725,1.0,0,22.493625,51570.642756615,117.85095834828454,2.6305043809848883e-06,0.0
18853,-22.915,133.13594,1.0,0,23.593125,51570.642756615,117.85095834916137,2.6305044809049605e-07,0.0
18854,-25.848,97.470566,1.0,0,24.693,51570.642756615,117.85095834924905,2.63050581317259e-08,0.0
18855,-28.78,76.42579,1.0,0,25.7925,51570.642756615,117.85095834925782,2.6304958211653684e-09,0.0
18856,-30.14,167.25064,1.0,0,26.3025,51570.642756615,117.8509583492587,2.630562434546846e-10,0.0
18857,-31.5,98.578186,1.0,0,26.8125,51570.642756615,117.85095834925879,2.631228568361621e-11,0.0
18858,-32.86,74.21055,1.0,0,27.3225,51570.642756615,117.8509583492588,2.631228568361621e-12,0.0
18859,-34.22,156.61748,1.0,0,27.8325,51570.642756615,117.8509583492588,2.6645352591003757e-13,0.0
18860,-36.835,189.03888,1.0,0,28.813125000000003,51570.642756615,117.8509583492588,3.3306690738754696e-14,0.0
18861,-39.45,129.62025,1.0,0,29.79375,51570.642756615,117.8509583492588,0.0,0.0
18862,-42.065,127.741516,1.0,0,30.774375,51570.642756615,117.8509583492588,0.0,0.0
18863,-44.68,59.280052,1.0,0,31.755000000000003,51570.642756615,117.8509583492588,0.0,0.0
18864,-41.645,161.89044,1.0,0,30.616875000000004,51570.642756615,117.8509583492588,0.0,0.0
18865,-38.61,182.14656,1.0,0,29.47875,51570.642756615,117.8509583492588,0.0,0.0
18866,-35.575,176.13878,1.0,0,28.340625,51570.642756615,117.8509583492588,0.0,0.0
18867,-32.54,143.87326,1.0,0,27.202499999999997,51570.642756615,117.8509583492588,0.0,0.0
18868,-27.86,164.59235,1.0,0,25.447499999999998,51570.642756615,117.8509583492588,0.0,0.0
18869,-23.18,180.98512,1.0,0,23.692500000000003,51570.642756615,117.8509583492588,0.0,0.0
18870,-18.5,161.04796,1.0,0,21.9375,51570.642756615,117.8509583492588,0.0,0.0
18871,-13.82,136.01575,1.0,0,20.182499999999997,51570.642756615,117.8509583492588,0.0,0.0
18872,-9.402,157.28206,1.0,0,18.52575,51570.642756615,117.8509583492588,0.0,0.0
18873,-4.985,162.3771,1.0,0,16.869374999999998,51570.642756615,117.8509583492588,0.0,0.0
18874,-0.567,162.15558,1.0,0,15.212625,51570.642756615,117.8509583492588,0.0,0.0
18875,3.85,167.25064,1.0,0,14.200164947181362,51571.286671562186,117.8509583492588,0.0,0.0
18876,12.705,143.10452,1.0,0,12.053767893246658,51573.10481445543,117.8509583492588,0.0,0.0
18877,21.56,155.50986,1.0,0,10.267792636237575,51576.45760709167,117.8509583492588,0.0,0.0
18878,30.415,128.48393,1.0,0,7.5022137920331105,51580.3654458837,117.8509583492588,0.0,0.0
18879,39.27,107.43915,1.0,1,4.219135422127412,51584.584581305826,117.8509583492588,0.0,0.0
18880,51.445,106.9961,1.0,1,5.540448903958627,51590.088995773214,117.8509583492588,0.0,0.0
18881,63.62,112.97725,1.0,1,7.1876126805662315,51597.27660845378,117.8509583492588,0.0,0.0
18882,75.795,65.57111,1.0,1,4.969962292180938,51602.24657074596,117.8509583492588,0.0,0.0
18883,87.97,101.23648,1.0,1,8.905772922308342,51611.15234366827,117.8509583492588,0.0,0.0
18884,89.52,91.35036,1.0,1,8.177683727033166,51619.3300273953,117.8509583492588,0.0,0.0
18885,91.07,71.46066,1.0,1,6.507922266109967,51625.83794966141,117.8509583492588,0.0,0.0
18886,92.62,66.77489,1.0,1,6.184690373049785,51632.022640034455,117.8509583492588,0.0,0.0
18887,94.17,52.5951,1.0,1,4.9528807315856795,51636.97552076604,117.8509583492588,0.0,0.0
18888,96.127,39.10756,1.0,1,3.7592924708131825,51640.73481323686,117.8509583492588,0.0,0.0
18889,98.085,32.924805,1.0,1,3.229429291933689,51643.96424252879,117.8509583492588,0.0,0.0
18890,100.043,25.87776,1.0,1,2.5888888135057964,51646.5531313423,117.8509583492588,0.0,0.0
18891,102.0,20.168089,1.0,1,2.0571450868640144,51648.610276429165,117.8509583492588,0.0,0.0
18933,99.115,1.7721921,1.0,2,22.47652582649662,51671.08680225566,118.6009583492588,0.0,225.0
18934,99.293,4.2089562,0.16666667,2,5.3825699071674915,51676.46937216283,118.76762501592547,0.0,50.00000000000002
18935,99.47,10.633153,0.0,1,1.057679728292506,51677.52705189112,118.76762501592547,0.0,0.0
18936,92.832,13.512965,0.0,1,1.2544355912896357,51678.78148748241,118.76762501592547,0.0,0.0
18937,86.195,17.05735,0.0,1,1.47025824827278,51680.25174573068,118.76762501592547,0.0,0.0
18938,79.558,22.59545,0.0,1,1.7976488199952476,51682.049394550675,118.76762501592547,0.0,0.0
18939,72.92,30.127266,0.0,1,2.1968802962040845,51684.24627484688,118.76762501592547,0.0,0.0
18940,67.1,37.216034,0.0,1,2.497195980592088,51686.743470827474,118.76762501592547,0.0,0.0
18941,61.28,47.84919,0.0,1,2.932198324155254,51689.67566909704,118.76762501592547,0.0,0.0
18942,55.46,72.8814,0.0,1,22.03409361983691,51693.71767169698,118.76762501592547,0.0,0.0
18943,49.64,94.147705,0.0,1,4.673503811990605,51698.39116396177,118.76762501592547,0.0,0.0
18944,43.222,102.122574,0.0,1,4.413941873742346,51702.80510583551,118.76762501592547,0.0,0.0
18945,36.805,108.989815,0.0,0,1.198125,51702.80510583551,119.13092440988004,108.9898181863696,0.0
18946,30.387,119.40144,0.32696944,0,3.604875,51702.80510583551,119.52892923374489,119.40144715945777,0.0
18947,23.97,127.59784,0.6851738,0,6.805854894439911,51703.599710729955,119.8437554377074,94.44786118875534,0.0
18948,17.7,140.88928,0.96851736,0,10.68906749156501,51705.92627822152,119.87523805810365,9.444786118875514,0.0
18949,11.43,153.9592,0.99685174,0,12.462708201335623,51707.67523642286,119.87838632014328,0.9444786118875448,0.0
18950,5.16,107.43915,0.99968517,0,13.618898663250105,51708.22913508611,119.87870114634724,0.09444786118875115,0.0
18951,-1.11,100.12886,0.9999685,0,15.41625,51708.22913508611,119.87873262896764,0.009444786118861792,0.0
18952,-0.608,80.277405,0.99999684,0,15.228,51708.22913508611,119.87873577722968,0.0009444786118861792,0.0
18953,-0.105,95.36817,0.9999997,0,15.039374999999998,51708.22913508611,119.87873609205589,9.444786119860993e-05,0.0
18954,0.398,126.133354,0.99999994,0,14.900951071738852,51708.27933615785,119.8787361235385,9.444786119860993e-06,0.0
18955,0.9,142.57578,1.0,0,14.790818201194286,51708.40765435905,119.87873612668676,9.444786286394447e-07,0.0
18956,1.238,182.29655,1.0,0,14.761433139054976,51708.633337498104,119.87873612700159,9.444784954126817e-08,0.0
18957,1.575,135.93106,1.0,0,14.623466423945885,51708.84742892205,119.87873612703306,9.44477829278867e-09,0.0
18958,1.913,105.61413,1.0,0,14.484664825883225,51709.04946874793,119.87873612703622,9.44477829278867e-10,0.0
18959,2.25,132.17241,1.0,0,14.453637915633259,51709.346856663564,119.87873612703653,9.445777493510832e-11,0.0
18960,3.345,127.10245,1.0,0,14.170782679500608,51709.77201434306,119.87873612703656,9.459100169806334e-12,0.0
18961,4.44,141.67242,1.0,0,13.964025562644766,51710.40103990571,119.87873612703656,9.325873406851315e-13,0.0
18962,5.535,117.01466,1.0,0,13.572051154326157,51711.04871606003,119.87873612703656,9.992007221626409e-14,0.0
18963,6.63,111.6359,1.0,0,13.253896017543362,51711.78886207758,119.87873612703656,0.0,0.0
18964,14.303,65.78742,1.0,0,10.577332451936728,51712.729819529515,119.87873612703656,0.0,0.0
18965,21.975,53.632275,1.0,1,1.1785692473585359,51713.90838877687,119.87873612703656,0.0,0.0
18966,29.648,62.70859,1.0,1,1.8591843082197534,51715.76757308509,119.87873612703656,0.0,0.0
18967,37.32,133.58836,1.0,0,5.990517898631711,51720.75309098372,119.87873612703656,0.0,0.0
18968,44.975,183.96896,1.0,0,8.274003796123395,51729.02709477985,119.87873612703656,0.0,0.0
18969,52.63,166.20592,1.0,0,8.747417403967457,51737.774512183816,119.87873612703656,0.0,0.0
18970,60.285,182.1525,1.0,0,10.981063289767647,51748.75557547358,119.87873612703656,0.0,0.0
18971,67.94,118.51339,1.0,1,8.05179965539149,51756.80737512897,119.87873612703656,0.0,0.0
18972,74.32,91.54576,1.0,1,6.803680944728641,51763.6110560737,119.87873612703656,0.0,0.0
18973,80.7,127.77398,1.0,1,10.31135984356741,51773.922415917266,119.87873612703656,0.0,0.0
18974,87.08,123.91174,1.0,1,10.790234366655085,51784.712650283924,119.87873612703656,0.0,0.0
18975,93.46,115.12194,1.0,1,10.759296334819535,51795.471946618745,119.87873612703656,0.0,0.0
18976,96.275,57.730843,1.0,1,5.558036832948937,51801.02998345169,119.87873612703656,0.0,0.0
18977,99.09,48.93511,1.0,1,4.848979866480184,51805.87896331817,119.87873612703656,0.0,0.0
18978,101.905,55.851746,1.0,1,5.691572164527556,51811.5705354827,119.87873612703656,0.0,0.0
18979,104.72,68.53738,1.0,1,7.17723387582428,51818.747769358524,119.87873612703656,0.0,0.0
18980,106.743,75.939255,1.0,1,8.105983708318254,51826.85375306684,119.87873612703656,0.0,0.0
18981,108.765,69.27724,1.0,1,7.534938310133459,51834.388691376975,119.87873612703656,0.0,0.0
18982,110.787,59.28349,1.0,1,6.567839966822634,51840.9565313438,119.87873612703656,0.0,0.0
18983,112.81,39.809086,1.0,1,4.490863166351916,51845.44739451015,119.87873612703656,0.0,0.0
18984,113.713,44.05086,1.0,1,5.009155770471073,51850.45655028062,119.87873612703656,0.0,0.0
18985,114.615,33.830307,1.0,1,3.8774605813659297,51854.33401086199,119.87873612703656,0.0,0.0
18986,115.517,15.479396,1.0,1,1.788133332136948,51856.12214419412,119.87873612703656,0.0,0.0
18987,116.42,14.526809,1.0,1,1.6912110723908296,51857.81335526652,119.87873612703656,0.0,0.0
19027,104.07,1.7721921,1.0,2,23.600182038677325,51881.4135373052,120.62873612703656,0.0,225.0
19032,103.185,31.234886,0.16666667,1,3.222971806764303,51884.63650911196,120.62873612703656,0.0,0.0
19033,100.67,39.874325,0.16666667,1,4.014148169568962,51888.65065728153,120.62873612703656,0.0,0.0
19034,98.155,50.06443,0.16666667,1,4.914073996997525,51893.56473127852,120.62873612703656,0.0,0.0
19035,95.64,58.26082,0.16666667,1,5.572064580454418,51899.136795858976,120.62873612703656,0.0,0.0
19036,92.16,62.60515,0.16666667,1,5.769690344053709,51904.90648620303,120.62873612703656,0.0,0.0
19037,88.68,68.47252,0.16666667,1,6.072143142617785,51910.97862934565,120.62873612703656,0.0,0.0
19038,85.2,76.3276,0.16666667,1,6.503111658089757,51917.481741003736,120.62873612703656,0.0,0.0
19039,81.72,85.76679,0.16666667,1,7.008862180105423,51924.49060318384,120.62873612703656,0.0,0.0
19040,81.06,95.00068,0.16666667,1,7.7007552831673785,51932.191358467004,120.62873612703656,0.0,0.0
19041,80.4,112.1089,0.16666667,1,9.013555591753915,51941.204914058755,120.62873612703656,0.0,0.0
19042,79.74,121.240395,0.16666667,1,9.667709127763015,51950.872623186515,120.62873612703656,0.0,0.0
19043,79.08,132.17671,0.16666667,1,10.452533923289861,51961.32515710981,120.62873612703656,0.0,0.0
19044,80.345,143.7717,0.16666667,1,11.551336875798533,51972.876493985605,120.62873612703656,0.0,0.0
19045,81.61,144.90758,0.16666667,1,11.825906986470796,51984.70240097208,120.62873612703656,0.0,0.0
19046,82.875,149.63338,0.16666667,1,12.400865977766687,51997.103266949845,120.62873612703656,0.0,0.0
19047,84.14,136.42859,0.16666667,1,11.479101519688346,52008.582368469535,120.62873612703656,0.0,0.0
19048,84.472,109.417366,0.16666667,1,9.24270403084865,52017.82507250038,120.62873612703656,0.0,0.0
19049,84.805,148.48412,0.16666667,1,12.592195060360675,52030.41726756074,120.62873612703656,0.0,0.0
19050,85.138,137.06918,0.16666667,1,11.669795848349267,52042.08706340909,120.62873612703656,0.0,0.0
19051,85.47,151.67717,0.16666667,1,12.963847184925914,52055.050910594015,120.62873612703656,0.0,0.0
19052,86.718,142.03482,0.16666667,1,12.316975928061103,52067.36788652208,120.62873612703656,0.0,0.0
19053,87.965,141.50293,0.16666667,1,12.447305281690262,52079.81519180377,120.62873612703656,0.0,0.0
19054,89.212,139.12561,0.16666667,1,12.411674054586769,52092.226865858356,120.62873612703656,0.0,0.0
19055,90.46,128.09892,0.16666667,1,11.587828371477965,52103.81469422983,120.62873612703656,0.0,0.0
19056,90.078,140.88928,0.16666667,1,12.691024308716234,52116.50571853855,120.62873612703656,0.0,0.0
19057,89.695,181.20665,0.16666667,1,16.25333037630328,52132.75904891486,120.62873612703656,0.0,0.0
19058,89.312,179.43446,0.16666667,1,16.025650203063915,52148.78469911792,120.62873612703656,0.0,0.0
19059,88.93,164.14929,0.16666667,1,14.5977971904544,52163.382496308375,120.62873612703656,0.0,0.0
19060,88.345,112.64359,0.16666667,1,9.951498109765655,52173.33399441814,120.62873612703656,0.0,0.0
19061,87.76,138.40465,0.16666667,1,12.14639210912208,52185.48038652726,120.62873612703656,0.0,0.0
19062,87.175,175.54784,0.16666667,1,15.303382354768925,52200.78376888203,120.62873612703656,0.0,0.0
19063,86.59,172.5345,0.16666667,1,14.939761855882692,52215.72353073791,120.62873612703656,0.0,0.0
